timestamp,date,day_of_week,hour,minute,station,direction,is_peak_hour,passenger_count
2025-10-08 20:15:00,2025-10-08,Wednesday,20,15,Grant Road,Northbound,1,724
2025-10-08 20:30:00,2025-10-08,Wednesday,20,30,Andheri,Northbound,1,942
2025-10-08 20:40:00,2025-10-08,Wednesday,20,40,Andheri,Southbound,1,1000
2025-10-08 20:45:00,2025-10-08,Wednesday,20,45,Dadar,Northbound,1,994
2025-10-08 20:50:00,2025-10-08,Wednesday,20,50,Virar,Southbound,1,1000
2025-10-08 21:30:00,2025-10-08,Wednesday,21,30,Virar,Northbound,1,960
2025-10-08 21:30:00,2025-10-08,Wednesday,21,30,Virar,Southbound,1,809
2025-10-08 21:40:00,2025-10-08,Wednesday,21,40,Kandivali,Southbound,1,847
2025-10-08 22:05:00,2025-10-08,Wednesday,22,5,Kandivali,Northbound,0,460
2025-10-08 22:15:00,2025-10-08,Wednesday,22,15,Borivali,Northbound,0,629
2025-10-08 22:20:00,2025-10-08,Wednesday,22,20,Kandivali,Southbound,0,399
2025-10-08 22:30:00,2025-10-08,Wednesday,22,30,Borivali,Northbound,0,688
2025-10-08 22:30:00,2025-10-08,Wednesday,22,30,Virar,Southbound,0,370
2025-10-08 22:45:00,2025-10-08,Wednesday,22,45,Mumbai Central,Northbound,0,297
2025-10-08 22:50:00,2025-10-08,Wednesday,22,50,Marine Lines,Northbound,0,214
2025-10-08 22:50:00,2025-10-08,Wednesday,22,50,Dahisar,Southbound,0,177
2025-10-08 23:05:00,2025-10-08,Wednesday,23,5,Borivali,Southbound,0,683
2025-10-08 23:10:00,2025-10-08,Wednesday,23,10,Jogeshwari,Southbound,0,201
2025-10-08 23:10:00,2025-10-08,Wednesday,23,10,Dahisar,Northbound,0,169
2025-10-08 23:10:00,2025-10-08,Wednesday,23,10,Virar,Southbound,0,427
2025-10-08 23:30:00,2025-10-08,Wednesday,23,30,Grant Road,Northbound,0,226
2025-10-08 23:30:00,2025-10-08,Wednesday,23,30,Malad,Northbound,0,484
2025-10-08 23:45:00,2025-10-08,Wednesday,23,45,Marine Lines,Northbound,0,209
2025-10-08 23:50:00,2025-10-08,Wednesday,23,50,Borivali,Northbound,0,575
2025-10-09 04:00:00,2025-10-09,Thursday,4,0,Grant Road,Northbound,0,220
2025-10-09 04:10:00,2025-10-09,Thursday,4,10,Virar,Northbound,0,392
2025-10-09 04:10:00,2025-10-09,Thursday,4,10,Bandra,Southbound,0,559
2025-10-09 04:10:00,2025-10-09,Thursday,4,10,Kandivali,Southbound,0,387
2025-10-09 04:15:00,2025-10-09,Thursday,4,15,Borivali,Northbound,0,522
2025-10-09 04:20:00,2025-10-09,Thursday,4,20,Bandra,Southbound,0,538
2025-10-09 04:20:00,2025-10-09,Thursday,4,20,Jogeshwari,Northbound,0,57
2025-10-09 04:50:00,2025-10-09,Thursday,4,50,Andheri,Northbound,0,433
2025-10-09 05:00:00,2025-10-09,Thursday,5,0,Mumbai Central,Northbound,0,263
2025-10-09 05:05:00,2025-10-09,Thursday,5,5,Dadar,Southbound,0,670
2025-10-09 05:05:00,2025-10-09,Thursday,5,5,Charni Road,Northbound,0,242
2025-10-09 05:05:00,2025-10-09,Thursday,5,5,Dahisar,Southbound,0,188
2025-10-09 05:10:00,2025-10-09,Thursday,5,10,Virar,Northbound,0,401
2025-10-09 05:20:00,2025-10-09,Thursday,5,20,Grant Road,Southbound,0,276
2025-10-09 05:20:00,2025-10-09,Thursday,5,20,Jogeshwari,Southbound,0,105
2025-10-09 05:40:00,2025-10-09,Thursday,5,40,Churchgate,Southbound,0,332
2025-10-09 05:45:00,2025-10-09,Thursday,5,45,Churchgate,Southbound,0,476
2025-10-09 05:50:00,2025-10-09,Thursday,5,50,Mumbai Central,Southbound,0,237
2025-10-09 06:00:00,2025-10-09,Thursday,6,0,Jogeshwari,Northbound,0,102
2025-10-09 06:00:00,2025-10-09,Thursday,6,0,Kandivali,Northbound,0,538
2025-10-09 06:20:00,2025-10-09,Thursday,6,20,Mumbai Central,Southbound,0,230
2025-10-09 06:20:00,2025-10-09,Thursday,6,20,Marine Lines,Northbound,0,261
2025-10-09 06:40:00,2025-10-09,Thursday,6,40,Churchgate,Southbound,0,497
2025-10-09 06:40:00,2025-10-09,Thursday,6,40,Grant Road,Northbound,0,340
2025-10-09 07:00:00,2025-10-09,Thursday,7,0,Dahisar,Southbound,1,495
2025-10-09 07:05:00,2025-10-09,Thursday,7,5,Dadar,Northbound,1,877
2025-10-09 07:15:00,2025-10-09,Thursday,7,15,Charni Road,Southbound,1,697
2025-10-09 07:20:00,2025-10-09,Thursday,7,20,Kandivali,Southbound,1,1000
2025-10-09 07:20:00,2025-10-09,Thursday,7,20,Malad,Southbound,1,942
2025-10-09 07:20:00,2025-10-09,Thursday,7,20,Borivali,Northbound,1,1000
2025-10-09 07:45:00,2025-10-09,Thursday,7,45,Dadar,Southbound,1,1000
2025-10-09 08:00:00,2025-10-09,Thursday,8,0,Grant Road,Southbound,1,773
2025-10-09 08:10:00,2025-10-09,Thursday,8,10,Andheri,Northbound,1,1000
2025-10-09 08:10:00,2025-10-09,Thursday,8,10,Churchgate,Southbound,1,1000
2025-10-09 08:10:00,2025-10-09,Thursday,8,10,Andheri,Northbound,1,1000
2025-10-09 08:30:00,2025-10-09,Thursday,8,30,Malad,Southbound,1,1000
2025-10-09 08:30:00,2025-10-09,Thursday,8,30,Churchgate,Northbound,1,955
2025-10-09 08:45:00,2025-10-09,Thursday,8,45,Mumbai Central,Southbound,1,753
2025-10-09 08:45:00,2025-10-09,Thursday,8,45,Andheri,Northbound,1,1000
2025-10-09 09:05:00,2025-10-09,Thursday,9,5,Borivali,Northbound,1,1000
2025-10-09 09:10:00,2025-10-09,Thursday,9,10,Andheri,Northbound,1,1000
2025-10-09 09:15:00,2025-10-09,Thursday,9,15,Bandra,Northbound,1,961
2025-10-09 09:30:00,2025-10-09,Thursday,9,30,Charni Road,Southbound,1,617
2025-10-09 10:00:00,2025-10-09,Thursday,10,0,Kandivali,Northbound,1,1000
2025-10-09 10:05:00,2025-10-09,Thursday,10,5,Churchgate,Southbound,1,759
2025-10-09 10:05:00,2025-10-09,Thursday,10,5,Dahisar,Northbound,1,724
2025-10-09 10:05:00,2025-10-09,Thursday,10,5,Andheri,Southbound,1,1000
2025-10-09 10:20:00,2025-10-09,Thursday,10,20,Churchgate,Southbound,1,801
2025-10-09 10:30:00,2025-10-09,Thursday,10,30,Marine Lines,Southbound,1,854
2025-10-09 10:50:00,2025-10-09,Thursday,10,50,Marine Lines,Southbound,1,656
2025-10-09 11:05:00,2025-10-09,Thursday,11,5,Malad,Southbound,0,419
2025-10-09 11:10:00,2025-10-09,Thursday,11,10,Grant Road,Northbound,0,245
2025-10-09 11:10:00,2025-10-09,Thursday,11,10,Grant Road,Northbound,0,120
2025-10-09 11:15:00,2025-10-09,Thursday,11,15,Charni Road,Northbound,0,287
2025-10-09 11:20:00,2025-10-09,Thursday,11,20,Marine Lines,Southbound,0,262
2025-10-09 11:40:00,2025-10-09,Thursday,11,40,Jogeshwari,Southbound,0,110
2025-10-09 12:05:00,2025-10-09,Thursday,12,5,Charni Road,Southbound,0,237
2025-10-09 12:20:00,2025-10-09,Thursday,12,20,Churchgate,Northbound,0,443
2025-10-09 12:45:00,2025-10-09,Thursday,12,45,Grant Road,Southbound,0,270
2025-10-09 12:45:00,2025-10-09,Thursday,12,45,Mumbai Central,Northbound,0,236
2025-10-09 13:00:00,2025-10-09,Thursday,13,0,Marine Lines,Northbound,0,194
2025-10-09 13:05:00,2025-10-09,Thursday,13,5,Mumbai Central,Northbound,0,258
2025-10-09 13:10:00,2025-10-09,Thursday,13,10,Marine Lines,Southbound,0,234
2025-10-09 13:15:00,2025-10-09,Thursday,13,15,Churchgate,Southbound,0,364
2025-10-09 13:50:00,2025-10-09,Thursday,13,50,Malad,Southbound,0,367
2025-10-09 13:50:00,2025-10-09,Thursday,13,50,Mumbai Central,Southbound,0,145
2025-10-09 14:00:00,2025-10-09,Thursday,14,0,Borivali,Northbound,0,487
2025-10-09 14:05:00,2025-10-09,Thursday,14,5,Kandivali,Northbound,0,341
2025-10-09 14:15:00,2025-10-09,Thursday,14,15,Andheri,Southbound,0,484
2025-10-09 14:15:00,2025-10-09,Thursday,14,15,Bandra,Southbound,0,619
2025-10-09 14:20:00,2025-10-09,Thursday,14,20,Marine Lines,Southbound,0,183
2025-10-09 15:00:00,2025-10-09,Thursday,15,0,Charni Road,Southbound,0,200
2025-10-09 15:00:00,2025-10-09,Thursday,15,0,Churchgate,Northbound,0,385
2025-10-09 15:30:00,2025-10-09,Thursday,15,30,Marine Lines,Northbound,0,219
2025-10-09 16:00:00,2025-10-09,Thursday,16,0,Borivali,Southbound,0,596
2025-10-09 16:00:00,2025-10-09,Thursday,16,0,Dadar,Northbound,0,626
2025-10-09 16:30:00,2025-10-09,Thursday,16,30,Marine Lines,Southbound,0,181
2025-10-09 16:40:00,2025-10-09,Thursday,16,40,Churchgate,Northbound,0,355
2025-10-09 17:05:00,2025-10-09,Thursday,17,5,Malad,Northbound,1,790
2025-10-09 17:15:00,2025-10-09,Thursday,17,15,Borivali,Southbound,1,1000
2025-10-09 17:20:00,2025-10-09,Thursday,17,20,Borivali,Northbound,1,1000
2025-10-09 17:40:00,2025-10-09,Thursday,17,40,Virar,Southbound,1,1000
2025-10-09 18:15:00,2025-10-09,Thursday,18,15,Borivali,Northbound,1,1000
2025-10-09 18:20:00,2025-10-09,Thursday,18,20,Kandivali,Southbound,1,930
2025-10-09 18:20:00,2025-10-09,Thursday,18,20,Mumbai Central,Northbound,1,679
2025-10-09 18:40:00,2025-10-09,Thursday,18,40,Virar,Southbound,1,896
2025-10-09 18:45:00,2025-10-09,Thursday,18,45,Malad,Northbound,1,947
2025-10-09 18:50:00,2025-10-09,Thursday,18,50,Bandra,Northbound,1,940
2025-10-09 19:00:00,2025-10-09,Thursday,19,0,Marine Lines,Northbound,1,798
2025-10-09 19:05:00,2025-10-09,Thursday,19,5,Borivali,Southbound,1,1000
2025-10-09 19:20:00,2025-10-09,Thursday,19,20,Virar,Southbound,1,813
2025-10-09 19:30:00,2025-10-09,Thursday,19,30,Virar,Northbound,1,925
2025-10-09 19:30:00,2025-10-09,Thursday,19,30,Grant Road,Northbound,1,839
2025-10-09 19:40:00,2025-10-09,Thursday,19,40,Jogeshwari,Northbound,1,740
2025-10-09 19:45:00,2025-10-09,Thursday,19,45,Kandivali,Southbound,1,955
2025-10-09 19:50:00,2025-10-09,Thursday,19,50,Dahisar,Southbound,1,554
2025-10-09 20:00:00,2025-10-09,Thursday,20,0,Dadar,Southbound,1,1000
2025-10-09 20:05:00,2025-10-09,Thursday,20,5,Dahisar,Southbound,1,659
2025-10-09 20:05:00,2025-10-09,Thursday,20,5,Bandra,Northbound,1,1000
2025-10-09 20:15:00,2025-10-09,Thursday,20,15,Marine Lines,Southbound,1,750
2025-10-09 20:40:00,2025-10-09,Thursday,20,40,Charni Road,Northbound,1,550
2025-10-09 21:20:00,2025-10-09,Thursday,21,20,Charni Road,Northbound,1,761
2025-10-09 21:30:00,2025-10-09,Thursday,21,30,Dahisar,Northbound,1,815
2025-10-09 21:30:00,2025-10-09,Thursday,21,30,Malad,Northbound,1,763
2025-10-09 22:00:00,2025-10-09,Thursday,22,0,Bandra,Northbound,0,753
2025-10-09 22:05:00,2025-10-09,Thursday,22,5,Mumbai Central,Southbound,0,229
2025-10-09 22:10:00,2025-10-09,Thursday,22,10,Virar,Southbound,0,419
2025-10-09 22:50:00,2025-10-09,Thursday,22,50,Dahisar,Southbound,0,157
2025-10-09 23:00:00,2025-10-09,Thursday,23,0,Mumbai Central,Southbound,0,283
2025-10-09 23:05:00,2025-10-09,Thursday,23,5,Borivali,Southbound,0,619
2025-10-09 23:30:00,2025-10-09,Thursday,23,30,Borivali,Northbound,0,515
2025-10-09 23:45:00,2025-10-09,Thursday,23,45,Borivali,Northbound,0,606
2025-10-10 04:00:00,2025-10-10,Friday,4,0,Dahisar,Northbound,0,199
2025-10-10 04:15:00,2025-10-10,Friday,4,15,Malad,Southbound,0,460
2025-10-10 04:20:00,2025-10-10,Friday,4,20,Andheri,Southbound,0,532
2025-10-10 04:40:00,2025-10-10,Friday,4,40,Mumbai Central,Southbound,0,281
2025-10-10 04:45:00,2025-10-10,Friday,4,45,Grant Road,Southbound,0,275
2025-10-10 05:00:00,2025-10-10,Friday,5,0,Churchgate,Northbound,0,331
2025-10-10 05:05:00,2025-10-10,Friday,5,5,Borivali,Northbound,0,678
2025-10-10 05:20:00,2025-10-10,Friday,5,20,Charni Road,Northbound,0,190
2025-10-10 05:45:00,2025-10-10,Friday,5,45,Charni Road,Northbound,0,139
2025-10-10 05:50:00,2025-10-10,Friday,5,50,Bandra,Northbound,0,552
2025-10-10 05:50:00,2025-10-10,Friday,5,50,Charni Road,Northbound,0,285
2025-10-10 06:05:00,2025-10-10,Friday,6,5,Marine Lines,Southbound,0,205
2025-10-10 06:15:00,2025-10-10,Friday,6,15,Charni Road,Southbound,0,200
2025-10-10 06:30:00,2025-10-10,Friday,6,30,Bandra,Northbound,0,579
2025-10-10 06:40:00,2025-10-10,Friday,6,40,Bandra,Northbound,0,584
2025-10-10 06:40:00,2025-10-10,Friday,6,40,Andheri,Northbound,0,648
2025-10-10 06:45:00,2025-10-10,Friday,6,45,Bandra,Northbound,0,597
2025-10-10 06:50:00,2025-10-10,Friday,6,50,Dadar,Northbound,0,539
2025-10-10 07:00:00,2025-10-10,Friday,7,0,Virar,Southbound,1,1000
2025-10-10 07:10:00,2025-10-10,Friday,7,10,Borivali,Northbound,1,1000
2025-10-10 07:15:00,2025-10-10,Friday,7,15,Charni Road,Northbound,1,495
2025-10-10 07:15:00,2025-10-10,Friday,7,15,Charni Road,Southbound,1,576
2025-10-10 07:50:00,2025-10-10,Friday,7,50,Jogeshwari,Southbound,1,649
2025-10-10 08:00:00,2025-10-10,Friday,8,0,Marine Lines,Northbound,1,809
2025-10-10 08:10:00,2025-10-10,Friday,8,10,Charni Road,Southbound,1,604
2025-10-10 08:15:00,2025-10-10,Friday,8,15,Andheri,Southbound,1,1000
2025-10-10 08:20:00,2025-10-10,Friday,8,20,Churchgate,Southbound,1,1000
2025-10-10 08:40:00,2025-10-10,Friday,8,40,Dadar,Southbound,1,1000
2025-10-10 08:50:00,2025-10-10,Friday,8,50,Malad,Southbound,1,773
2025-10-10 08:50:00,2025-10-10,Friday,8,50,Virar,Southbound,1,924
2025-10-10 09:05:00,2025-10-10,Friday,9,5,Dadar,Southbound,1,840
2025-10-10 09:15:00,2025-10-10,Friday,9,15,Dadar,Northbound,1,1000
2025-10-10 09:15:00,2025-10-10,Friday,9,15,Grant Road,Northbound,1,726
2025-10-10 09:20:00,2025-10-10,Friday,9,20,Churchgate,Northbound,1,1000
2025-10-10 09:20:00,2025-10-10,Friday,9,20,Dahisar,Northbound,1,887
2025-10-10 09:40:00,2025-10-10,Friday,9,40,Kandivali,Southbound,1,695
2025-10-10 09:40:00,2025-10-10,Friday,9,40,Andheri,Northbound,1,1000
2025-10-10 10:00:00,2025-10-10,Friday,10,0,Malad,Northbound,1,1000
2025-10-10 10:00:00,2025-10-10,Friday,10,0,Kandivali,Southbound,1,1000
2025-10-10 10:10:00,2025-10-10,Friday,10,10,Grant Road,Southbound,1,617
2025-10-10 10:20:00,2025-10-10,Friday,10,20,Andheri,Southbound,1,1000
2025-10-10 10:30:00,2025-10-10,Friday,10,30,Andheri,Northbound,1,988
2025-10-10 10:40:00,2025-10-10,Friday,10,40,Grant Road,Northbound,1,764
2025-10-10 10:50:00,2025-10-10,Friday,10,50,Marine Lines,Northbound,1,882
2025-10-10 11:00:00,2025-10-10,Friday,11,0,Dahisar,Southbound,0,162
2025-10-10 11:00:00,2025-10-10,Friday,11,0,Jogeshwari,Southbound,0,160
2025-10-10 11:05:00,2025-10-10,Friday,11,5,Jogeshwari,Northbound,0,122
2025-10-10 11:10:00,2025-10-10,Friday,11,10,Grant Road,Southbound,0,312
2025-10-10 12:10:00,2025-10-10,Friday,12,10,Kandivali,Northbound,0,532
2025-10-10 12:20:00,2025-10-10,Friday,12,20,Bandra,Southbound,0,677
2025-10-10 13:15:00,2025-10-10,Friday,13,15,Charni Road,Northbound,0,243
2025-10-10 13:20:00,2025-10-10,Friday,13,20,Churchgate,Northbound,0,406
2025-10-10 13:20:00,2025-10-10,Friday,13,20,Virar,Northbound,0,503
2025-10-10 13:30:00,2025-10-10,Friday,13,30,Churchgate,Southbound,0,444
2025-10-10 13:40:00,2025-10-10,Friday,13,40,Dadar,Northbound,0,736
2025-10-10 13:40:00,2025-10-10,Friday,13,40,Kandivali,Northbound,0,393
2025-10-10 13:50:00,2025-10-10,Friday,13,50,Dahisar,Southbound,0,202
2025-10-10 14:10:00,2025-10-10,Friday,14,10,Marine Lines,Northbound,0,219
2025-10-10 14:15:00,2025-10-10,Friday,14,15,Grant Road,Northbound,0,285
2025-10-10 14:30:00,2025-10-10,Friday,14,30,Andheri,Northbound,0,587
2025-10-10 15:00:00,2025-10-10,Friday,15,0,Bandra,Northbound,0,496
2025-10-10 15:10:00,2025-10-10,Friday,15,10,Kandivali,Northbound,0,466
2025-10-10 15:15:00,2025-10-10,Friday,15,15,Bandra,Southbound,0,730
2025-10-10 15:30:00,2025-10-10,Friday,15,30,Grant Road,Southbound,0,162
2025-10-10 15:40:00,2025-10-10,Friday,15,40,Dadar,Northbound,0,740
2025-10-10 15:40:00,2025-10-10,Friday,15,40,Kandivali,Southbound,0,374
2025-10-10 15:40:00,2025-10-10,Friday,15,40,Kandivali,Northbound,0,504
2025-10-10 15:45:00,2025-10-10,Friday,15,45,Virar,Southbound,0,512
2025-10-10 15:50:00,2025-10-10,Friday,15,50,Kandivali,Southbound,0,370
2025-10-10 15:50:00,2025-10-10,Friday,15,50,Andheri,Southbound,0,549
2025-10-10 15:50:00,2025-10-10,Friday,15,50,Charni Road,Southbound,0,270
2025-10-10 16:00:00,2025-10-10,Friday,16,0,Grant Road,Southbound,0,236
2025-10-10 16:00:00,2025-10-10,Friday,16,0,Bandra,Southbound,0,485
2025-10-10 16:00:00,2025-10-10,Friday,16,0,Grant Road,Southbound,0,214
2025-10-10 16:15:00,2025-10-10,Friday,16,15,Marine Lines,Southbound,0,162
2025-10-10 16:20:00,2025-10-10,Friday,16,20,Virar,Southbound,0,382
2025-10-10 16:30:00,2025-10-10,Friday,16,30,Churchgate,Northbound,0,474
2025-10-10 16:30:00,2025-10-10,Friday,16,30,Bandra,Southbound,0,463
2025-10-10 16:50:00,2025-10-10,Friday,16,50,Kandivali,Northbound,0,368
2025-10-10 17:00:00,2025-10-10,Friday,17,0,Borivali,Southbound,1,909
2025-10-10 17:00:00,2025-10-10,Friday,17,0,Borivali,Northbound,1,979
2025-10-10 17:05:00,2025-10-10,Friday,17,5,Kandivali,Southbound,1,1000
2025-10-10 17:10:00,2025-10-10,Friday,17,10,Dadar,Northbound,1,941
2025-10-10 17:15:00,2025-10-10,Friday,17,15,Dadar,Southbound,1,1000
2025-10-10 17:40:00,2025-10-10,Friday,17,40,Grant Road,Northbound,1,496
2025-10-10 17:45:00,2025-10-10,Friday,17,45,Mumbai Central,Northbound,1,556
2025-10-10 18:05:00,2025-10-10,Friday,18,5,Virar,Northbound,1,785
2025-10-10 18:05:00,2025-10-10,Friday,18,5,Dadar,Southbound,1,1000
2025-10-10 18:10:00,2025-10-10,Friday,18,10,Andheri,Southbound,1,1000
2025-10-10 18:15:00,2025-10-10,Friday,18,15,Churchgate,Southbound,1,1000
2025-10-10 18:20:00,2025-10-10,Friday,18,20,Charni Road,Northbound,1,854
2025-10-10 18:20:00,2025-10-10,Friday,18,20,Jogeshwari,Southbound,1,730
2025-10-10 18:50:00,2025-10-10,Friday,18,50,Malad,Southbound,1,1000
2025-10-10 18:50:00,2025-10-10,Friday,18,50,Charni Road,Northbound,1,715
2025-10-10 19:05:00,2025-10-10,Friday,19,5,Bandra,Northbound,1,979
2025-10-10 19:10:00,2025-10-10,Friday,19,10,Churchgate,Southbound,1,1000
2025-10-10 19:15:00,2025-10-10,Friday,19,15,Virar,Northbound,1,770
2025-10-10 19:20:00,2025-10-10,Friday,19,20,Borivali,Northbound,1,726
2025-10-10 19:20:00,2025-10-10,Friday,19,20,Mumbai Central,Northbound,1,888
2025-10-10 19:30:00,2025-10-10,Friday,19,30,Andheri,Northbound,1,1000
2025-10-10 19:40:00,2025-10-10,Friday,19,40,Bandra,Southbound,1,1000
2025-10-10 19:45:00,2025-10-10,Friday,19,45,Virar,Northbound,1,841
2025-10-10 20:00:00,2025-10-10,Friday,20,0,Kandivali,Southbound,1,1000
2025-10-10 20:20:00,2025-10-10,Friday,20,20,Borivali,Northbound,1,1000
2025-10-10 20:40:00,2025-10-10,Friday,20,40,Bandra,Northbound,1,1000
2025-10-10 20:45:00,2025-10-10,Friday,20,45,Marine Lines,Southbound,1,754
2025-10-10 21:00:00,2025-10-10,Friday,21,0,Andheri,Northbound,1,934
2025-10-10 21:05:00,2025-10-10,Friday,21,5,Kandivali,Southbound,1,1000
2025-10-10 21:15:00,2025-10-10,Friday,21,15,Virar,Southbound,1,815
2025-10-10 21:20:00,2025-10-10,Friday,21,20,Churchgate,Southbound,1,940
2025-10-10 21:30:00,2025-10-10,Friday,21,30,Churchgate,Southbound,1,802
2025-10-10 22:15:00,2025-10-10,Friday,22,15,Marine Lines,Northbound,0,250
2025-10-10 22:20:00,2025-10-10,Friday,22,20,Marine Lines,Southbound,0,162
2025-10-10 22:40:00,2025-10-10,Friday,22,40,Mumbai Central,Northbound,0,228
2025-10-10 22:50:00,2025-10-10,Friday,22,50,Borivali,Southbound,0,484
2025-10-10 23:15:00,2025-10-10,Friday,23,15,Marine Lines,Southbound,0,229
2025-10-10 23:15:00,2025-10-10,Friday,23,15,Mumbai Central,Northbound,0,278
2025-10-10 23:20:00,2025-10-10,Friday,23,20,Andheri,Southbound,0,557
2025-10-10 23:20:00,2025-10-10,Friday,23,20,Virar,Northbound,0,442
2025-10-10 23:40:00,2025-10-10,Friday,23,40,Dahisar,Northbound,0,139
2025-10-10 23:45:00,2025-10-10,Friday,23,45,Churchgate,Southbound,0,434
2025-10-10 23:50:00,2025-10-10,Friday,23,50,Mumbai Central,Southbound,0,188
2025-10-11 04:00:00,2025-10-11,Saturday,4,0,Andheri,Northbound,0,444
2025-10-11 04:10:00,2025-10-11,Saturday,4,10,Dadar,Southbound,0,308
2025-10-11 04:15:00,2025-10-11,Saturday,4,15,Bandra,Southbound,0,398
2025-10-11 04:20:00,2025-10-11,Saturday,4,20,Dahisar,Southbound,0,51
2025-10-11 04:20:00,2025-10-11,Saturday,4,20,Churchgate,Southbound,0,399
2025-10-11 04:30:00,2025-10-11,Saturday,4,30,Churchgate,Northbound,0,262
2025-10-11 04:30:00,2025-10-11,Saturday,4,30,Charni Road,Southbound,0,272
2025-10-11 04:40:00,2025-10-11,Saturday,4,40,Grant Road,Northbound,0,122
2025-10-11 04:45:00,2025-10-11,Saturday,4,45,Dahisar,Northbound,0,72
2025-10-11 04:45:00,2025-10-11,Saturday,4,45,Bandra,Northbound,0,454
2025-10-11 04:45:00,2025-10-11,Saturday,4,45,Dahisar,Northbound,0,67
2025-10-11 04:45:00,2025-10-11,Saturday,4,45,Dadar,Southbound,0,560
2025-10-11 04:50:00,2025-10-11,Saturday,4,50,Bandra,Northbound,0,421
2025-10-11 04:50:00,2025-10-11,Saturday,4,50,Malad,Northbound,0,324
2025-10-11 04:50:00,2025-10-11,Saturday,4,50,Dahisar,Northbound,0,144
2025-10-11 05:00:00,2025-10-11,Saturday,5,0,Charni Road,Northbound,0,155
2025-10-11 05:00:00,2025-10-11,Saturday,5,0,Kandivali,Northbound,0,347
2025-10-11 05:10:00,2025-10-11,Saturday,5,10,Dadar,Southbound,0,476
2025-10-11 05:20:00,2025-10-11,Saturday,5,20,Dadar,Southbound,0,636
2025-10-11 05:45:00,2025-10-11,Saturday,5,45,Churchgate,Northbound,0,350
2025-10-11 05:50:00,2025-10-11,Saturday,5,50,Dadar,Southbound,0,559
2025-10-11 06:00:00,2025-10-11,Saturday,6,0,Grant Road,Northbound,0,137
2025-10-11 06:15:00,2025-10-11,Saturday,6,15,Churchgate,Northbound,0,328
2025-10-11 06:15:00,2025-10-11,Saturday,6,15,Jogeshwari,Southbound,0,82
2025-10-11 06:15:00,2025-10-11,Saturday,6,15,Charni Road,Northbound,0,91
2025-10-11 06:20:00,2025-10-11,Saturday,6,20,Andheri,Northbound,0,516
2025-10-11 06:45:00,2025-10-11,Saturday,6,45,Charni Road,Southbound,0,106
2025-10-11 06:45:00,2025-10-11,Saturday,6,45,Andheri,Northbound,0,427
2025-10-11 07:45:00,2025-10-11,Saturday,7,45,Kandivali,Northbound,1,942
2025-10-11 07:50:00,2025-10-11,Saturday,7,50,Bandra,Southbound,1,947
2025-10-11 08:00:00,2025-10-11,Saturday,8,0,Virar,Southbound,1,1000
2025-10-11 08:10:00,2025-10-11,Saturday,8,10,Churchgate,Southbound,1,774
2025-10-11 08:10:00,2025-10-11,Saturday,8,10,Kandivali,Southbound,1,955
2025-10-11 08:20:00,2025-10-11,Saturday,8,20,Borivali,Southbound,1,1000
2025-10-11 08:20:00,2025-10-11,Saturday,8,20,Bandra,Northbound,1,884
2025-10-11 08:40:00,2025-10-11,Saturday,8,40,Charni Road,Southbound,1,604
2025-10-11 08:40:00,2025-10-11,Saturday,8,40,Marine Lines,Southbound,1,721
2025-10-11 08:50:00,2025-10-11,Saturday,8,50,Jogeshwari,Northbound,1,504
2025-10-11 09:00:00,2025-10-11,Saturday,9,0,Marine Lines,Northbound,1,643
2025-10-11 09:00:00,2025-10-11,Saturday,9,0,Kandivali,Northbound,1,972
2025-10-11 09:05:00,2025-10-11,Saturday,9,5,Mumbai Central,Southbound,1,651
2025-10-11 09:10:00,2025-10-11,Saturday,9,10,Charni Road,Northbound,1,443
2025-10-11 09:10:00,2025-10-11,Saturday,9,10,Charni Road,Northbound,1,854
2025-10-11 09:20:00,2025-10-11,Saturday,9,20,Dahisar,Southbound,1,667
2025-10-11 09:45:00,2025-10-11,Saturday,9,45,Dahisar,Northbound,1,547
2025-10-11 09:45:00,2025-10-11,Saturday,9,45,Jogeshwari,Northbound,1,479
2025-10-11 09:50:00,2025-10-11,Saturday,9,50,Malad,Southbound,1,831
2025-10-11 09:50:00,2025-10-11,Saturday,9,50,Dahisar,Southbound,1,762
2025-10-11 10:05:00,2025-10-11,Saturday,10,5,Marine Lines,Northbound,1,687
2025-10-11 10:10:00,2025-10-11,Saturday,10,10,Charni Road,Northbound,1,789
2025-10-11 10:10:00,2025-10-11,Saturday,10,10,Borivali,Northbound,1,951
2025-10-11 10:15:00,2025-10-11,Saturday,10,15,Borivali,Southbound,1,1000
2025-10-11 10:15:00,2025-10-11,Saturday,10,15,Malad,Northbound,1,781
2025-10-11 10:15:00,2025-10-11,Saturday,10,15,Dahisar,Northbound,1,519
2025-10-11 10:20:00,2025-10-11,Saturday,10,20,Malad,Northbound,1,962
2025-10-11 10:30:00,2025-10-11,Saturday,10,30,Churchgate,Southbound,1,876
2025-10-11 10:40:00,2025-10-11,Saturday,10,40,Malad,Northbound,1,660
2025-10-11 10:50:00,2025-10-11,Saturday,10,50,Virar,Southbound,1,585
2025-10-11 11:40:00,2025-10-11,Saturday,11,40,Malad,Southbound,0,364
2025-10-11 11:40:00,2025-10-11,Saturday,11,40,Virar,Southbound,0,411
2025-10-11 11:45:00,2025-10-11,Saturday,11,45,Malad,Northbound,0,297
2025-10-11 11:50:00,2025-10-11,Saturday,11,50,Mumbai Central,Southbound,0,206
